"","dates","titles","push","id"
"4064",2017-07-11,"[問卦] 去學校裝水卻被罵幹",20,"M.1499771784.A.560"
"4065",2017-07-11,"[問卦] 有沒有cooler master的八卦？",3,"M.1499771785.A.852"
"4066",2017-07-11,"Re: [問卦] Gogoro風向是不是變了",-2,"M.1499771808.A.2FD"
"4067",2017-07-11,"[問卦] 姐姐愛吃雞屁股的八卦？",-1,"M.1499771836.A.2AC"
"4068",2017-07-11,"[問卦] 八千多億都不討論一下？",-1,"M.1499771843.A.3FC"
"4069",2017-07-11,"[問卦] 肥宅腳很酸怎麼辦",2,"M.1499771888.A.792"
"4070",2017-07-11,"Re: [問卦] 日本人看台灣遊客 會覺得是鄉巴佬進城嗎?",1,"M.1499771900.A.0DB"
"4071",2017-07-11,"[新聞] 無銀三百兩？新華社罕見反駁郭文貴",2,"M.1499771909.A.431"
"4072",2017-07-11,"[問卦] 有沒有小島南的八卦？",4,"M.1499771941.A.8FB"
"4073",2017-07-11,"[新聞] 高職妹求救「我要被強姦了」　群組同學",28,"M.1499771956.A.730"
"4074",2017-07-11,"Re: [問卦] 姐姐愛吃雞屁股的八卦？",6,"M.1499771959.A.700"
"4075",2017-07-11,"Re: [新聞] oBike亂象 柯P：科技走在法律前面",29,"M.1499771978.A.A3C"
"4076",2017-07-11,"[問卦] 前輩愛發牢騷怎麼辦",2,"M.1499771996.A.913"
"4077",2017-07-11,"Re: [問卦] 有沒有仇恨的八卦",0,"M.1499772032.A.484"
"4078",2017-07-11,"[ＦＢ] Ching-Yi Liu (劉靜怡) 前瞻落日條款",210,"M.1499772089.A.40F"
"4079",2017-07-11,"Re: [ＦＢ] 劉樂妍:妳是中國人嗎？就是！妳就是！",5,"M.1499772113.A.4FC"
"4080",2017-07-11,"[問卦] 有沒有悠遊卡客服廢話超多的八卦",-1,"M.1499772134.A.402"
"4081",2017-07-11,"[問卦] 有女生是遮住眼睛比較好看的嗎",6,"M.1499772169.A.D0B"
"4082",2017-07-11,"Re: [問卦] NuSkin跟妙禪紫衣教比哪個恐怖?",1,"M.1499772209.A.116"
"4083",2017-07-11,"[新聞] 鋼彈展覽頭失竊　強國賊PO網嗆聲又炫耀",15,"M.1499772222.A.595"
"4084",2017-07-11,"[問卦] 會唱歌的鼓手",30,"M.1499772223.A.658"
"4085",2017-07-11,"[問卦] 體育系的學生整天都在運動嗎？",10,"M.1499772293.A.885"
"4086",2017-07-11,"Re: [ＦＢ] 黃國昌：連小學程度的加法都搞錯？",0,"M.1499772305.A.FFB"
"4087",2017-07-11,"Re: [新聞] 中印邊境對峙升級 美日印聯合軍演登場",3,"M.1499772367.A.065"
"4088",2017-07-11,"[新聞] 唐從聖反悔娶女友 結婚有比較好嗎？",10,"M.1499772421.A.98A"
"4089",2017-07-11,"[新聞] 板模工懷疑妻外遇談判勒頸 妻送醫清晨不",5,"M.1499772481.A.868"
"4090",2017-07-11,"[問卦] 美術系的學生每天都在畫畫嗎",16,"M.1499772549.A.54E"
"4091",2017-07-11,"Re: [問卦] 少子化是不是跟女生有關係？",2,"M.1499772570.A.FE9"
"4092",2017-07-11,"[問卦] 正妹會去爬山嗎？",8,"M.1499772575.A.0A2"
"4093",2017-07-11,"Re: [問卦] 謝師宴結果老師沒來？",3,"M.1499772617.A.E53"
"4094",2017-07-11,"[爆卦] 聖嫂說要告人?！",-37,"M.1499772650.A.C14"
"4095",2017-07-11,"[問卦] Jon Snow也太扯了吧",6,"M.1499772665.A.140"
"4096",2017-07-11,"Re: [問卦] 少子化是不是跟女生有關係？",0,"M.1499772700.A.F45"
"4097",2017-07-11,"[問卦] 有沒有壽星下班還要在公司加班的八卦",45,"M.1499772766.A.5E6"
"4098",2017-07-11,"[新聞] 聖結石「停止每日發片」鞠躬道歉：沒想",-6,"M.1499772826.A.678"
"4099",2017-07-11,"Re: [新聞] 愛滋納健保 疾管署：助去汙名化",2,"M.1499772892.A.692"
"4100",2017-07-11,"[新聞] 不再黑漆漆！PS4 Pro終於有新顏色",5,"M.1499772913.A.9FE"
"4101",2017-07-11,"[問卦] 企管系學生整天都在嘴砲嗎？",5,"M.1499772952.A.0DF"
"4102",2017-07-11,"[問卦] 現在哪裡才是妙禪紫衣神教的梵蒂岡?",3,"M.1499773020.A.843"
"4103",2017-07-11,"[問卦] 家裡有蝙蝠",11,"M.1499773075.A.A2C"
"4104",2017-07-11,"[問卦] 我快30了 要整牙嗎？",36,"M.1499773083.A.729"
"4105",2017-07-11,"Re: [新聞] 對台政策轉彎 美參院通過讓美海軍例行停",7,"M.1499773123.A.D3F"
"4106",2017-07-11,"[問卦] 小頭差距",0,"M.1499773130.A.15D"
"4107",2017-07-11,"Re: [爆卦] 聖嫂說要告人?！",-1,"M.1499773136.A.61C"
"4108",2017-07-11,"[新聞] 朱立倫轟一例一休 造成公共工程流標",-28,"M.1499773165.A.BCD"
"4109",2017-07-11,"Re: [問卦] 為什麼Converse歷久不衰？",2,"M.1499773174.A.FDA"
"4110",2017-07-11,"[問卦] 聖結石不會每天發新影片了 怎麼調適心情",-6,"M.1499773178.A.429"
"4111",2017-07-11,"Re: [ＦＢ] 劉樂妍:妳是中國人嗎？就是！妳就是！",15,"M.1499773188.A.AF6"
"4112",2017-07-11,"[新聞] 美欲單方制裁平壤 劍指助北韓陸企銀行",6,"M.1499773212.A.16B"
"4113",2017-07-11,"[問卦] 很喜歡捏茶葉蛋的殼怎麼辦",5,"M.1499773280.A.4A8"
"4114",2017-07-11,"[新聞] 「烏龜妹」王心凌合體張棟樑　《彩虹的微",4,"M.1499773291.A.622"
"4115",2017-07-11,"Re: [問卦] 如果一個人耍廢耍太久",0,"M.1499773294.A.839"
"4116",2017-07-11,"[問卦] 煞車時有異音??",5,"M.1499773318.A.7DA"
"4117",2017-07-11,"[問卦] 去哪裡比較容易看到女森路邊尿尿",6,"M.1499773366.A.717"
"4118",2017-07-11,"[問卦] 設計系的學生每天都在弄設計嗎?",10,"M.1499773429.A.E2B"
"4119",2017-07-11,"Re: [ＦＢ] 劉樂妍:妳是中國人嗎？就是！妳就是！",5,"M.1499773465.A.68C"
"4120",2017-07-11,"Re: [新聞] oBike亂象 柯P：科技走在法律前面",1,"M.1499773482.A.34E"
"4121",2017-07-11,"[問卦] 冷凍空調工程系冬天在幹嘛？",-9,"M.1499773486.A.537"
"4122",2017-07-11,"[問卦] 超超超不爽直接移動OBIKE會不會怎樣啊？",1,"M.1499773487.A.F08"
"4123",2017-07-11,"[ＦＢ] 證交所罰永豐金50萬 施俊吉背叛金融幫?",1,"M.1499773515.A.A9D"
"4124",2017-07-11,"[爆卦] 淪陷區戶均住房面積超過36坪",4,"M.1499773619.A.104"
"4125",2017-07-11,"在公共場所大便不沖水的是什麼心態",2,"M.1499773620.A.430"
"4126",2017-07-11,"[新聞] 歐陽娜娜奪日本新人獎　圓公主夢展開巡演",-19,"M.1499773631.A.F20"
"4127",2017-07-11,"Re: [問卦] 有沒有姜媽媽狗園的八卦？",5,"M.1499773641.A.5F8"
"4128",2017-07-11,"[問卦] 資工系學生整天都在弄電腦嗎?",7,"M.1499773660.A.B7F"
"4129",2017-07-11,"Re: [ＦＢ] 黃國昌  借款可以這樣一延再延不必還嗎?",-1,"M.1499773665.A.9DD"
"4130",2017-07-11,"[問卦] 女友會被主管把走是職場常識嗎？",8,"M.1499773668.A.4E7"
"4131",2017-07-11,"[問卦] 大王大王4什麼意思",2,"M.1499773686.A.2F8"
"4132",2017-07-11,"Re: [問卦] 理光頭會得頭風嗎",0,"M.1499773701.A.3D4"
"4133",2017-07-11,"[問卦] 有沒有高普考考生的八卦?",7,"M.1499773777.A.720"
"4134",2017-07-11,"[問卦] 有沒有茶泡飯的八卦?",6,"M.1499773787.A.484"
"4135",2017-07-11,"[問卦] 過去公務員到底是搶著當還是沒人當？",42,"M.1499773915.A.4FD"
"4136",2017-07-11,"[問卦] 休閒系整天都在休閒嗎?",9,"M.1499773938.A.246"
"4137",2017-07-11,"[問卦] 最近的動漫真人版 有那一個比較有看頭?",12,"M.1499774013.A.620"
"4138",2017-07-11,"[問卦] 有沒有模擬市民4的八卦？",6,"M.1499774096.A.C41"
"4139",2017-07-11,"[問卦] 私底下很喜歡吃的台灣知名人物有哪些人?",6,"M.1499774129.A.BE7"
"4140",2017-07-11,"[問卦] 肥宅留有以前瘦過的照片有加分嗎？",0,"M.1499774151.A.7D8"
"4141",2017-07-11,"[新聞] 不老騎士逆飆國道19公里　警封路扔三角錐",7,"M.1499774156.A.013"
"4142",2017-07-11,"Re: [問卦] 過去公務員到底是搶著當還是沒人當？",3,"M.1499774173.A.826"
"4143",2017-07-11,"[新聞] 【捉人片】 外籍移工持毒拔腿落跑　遭逮直呼對不起",18,"M.1499774187.A.04C"
"4144",2017-07-11,"[問卦] 女板為什麼可以這麼有創意?",1,"M.1499774213.A.6EB"
"4145",2017-07-11,"Re: [ＦＢ] 黃國昌：連小學程度的加法都搞錯？",1,"M.1499774253.A.D4C"
"4146",2017-07-11,"Re: [新聞] 愛滋納健保 疾管署：助去汙名化",8,"M.1499774280.A.879"
"4147",2017-07-11,"[問卦] 椰子油超健康又能減肥的八卦?",3,"M.1499774327.A.B04"
"4148",2017-07-11,"[問卦] 懶人鞋除了勃肯還有什麼好選擇",19,"M.1499774346.A.45C"
"4149",2017-07-11,"Re: [爆卦] 聖結石要停止每日發布影片了",4,"M.1499774395.A.EC2"
"4150",2017-07-11,"[新聞] 西藏強降雨河水暴漲 5層樓坍塌倒入河中",7,"M.1499774422.A.365"
"4151",2017-07-11,"[新聞] 打算從中國偷渡來台 越勞遇船難至少7死",10,"M.1499774431.A.843"
"4152",2017-07-11,"[問卦] 兩岸統一 國旗該怎摸擺?",0,"M.1499774450.A.45E"
"4153",2017-07-11,"Re: [新聞] 台灣國際地位 馬英九重申：開羅宣言當然",3,"M.1499774632.A.158"
"4154",2017-07-11,"Re: [新聞] 王瑄、王敏姊妹登遼寧號　兩人多次登媒",4,"M.1499774648.A.D5B"
"4155",2017-07-11,"[問卦] 作業研究真的是研究作業嗎?",7,"M.1499774669.A.F77"
"4156",2017-07-11,"[新聞] 辜成允晶華酒店摔死案 北檢以被告身分傳",28,"M.1499774722.A.09B"
"4157",2017-07-11,"[問卦] 以下這五題飛行路徑代號的答案是否正確?",-5,"M.1499774757.A.5EC"
"4158",2017-07-11,"[新聞] 路透：東芝與WD、鴻海談出售晶片部門",15,"M.1499774781.A.1EC"
"4159",2017-07-11,"Re: [新聞] 朱立倫轟一例一休 造成公共工程流標",1,"M.1499774792.A.999"
"4160",2017-07-11,"[問卦] 酷拉皮卡絕對時間的八卦?",-9,"M.1499774843.A.907"
"4161",2017-07-11,"[問卦] 外國LINE是不是幫TWICE加了很多分?",32,"M.1499774858.A.E50"
"4162",2017-07-11,"Re: [問卦] 有沒有RO跟楓之谷誰的音樂比較好聽的八卦",12,"M.1499774917.A.A56"
"4163",2017-07-11,"Re: [新聞] 【捉人片】 外籍移工持毒拔腿落跑　遭逮直呼對不起",0,"M.1499775031.A.478"
"4164",2017-07-11,"Re: [問卦] 過去公務員到底是搶著當還是沒人當？",-1,"M.1499775038.A.3C0"
"4165",2017-07-11,"[新聞] 柯貝溫網爆冷出局 世界球后地位不保",3,"M.1499775048.A.F1A"
"4166",2017-07-11,"[問卦] 一直被男店員盯著看怎麼辦？",7,"M.1499775143.A.B32"
"4167",2017-07-11,"[問卦] 聽起來就是土豪才會開的汽車品牌？",51,"M.1499775156.A.51E"
"4168",2017-07-11,"[新聞] 「當老闆了不起哦」　女仲介飆嗆外勞僱主",10,"M.1499775181.A.2EB"
"4169",2017-07-11,"[新聞] 一帶一路延伸　中國新加坡共同開發南向通道",2,"M.1499775227.A.E6C"
"4170",2017-07-11,"[問卦] 有沒有為什麼還活著的八卦?",1,"M.1499775232.A.69A"
"4171",2017-07-11,"有戶田看起來比結衣老10歲的八卦嗎",49,"M.1499775247.A.80A"
"4172",2017-07-11,"[問卦] 有沒有台灣外賣APP不發達的八卦?",6,"M.1499775319.A.EC0"
"4173",2017-07-11,"[問卦] 摩根費里曼演包青天會怎樣?",18,"M.1499775370.A.65D"
"4174",2017-07-11,"[問卦] 肚臍有臍帶血，懶覺呢？",6,"M.1499775378.A.0FC"
"4175",2017-07-11,"[新聞] 蘋果砸逾280億元在丹麥再蓋數據中心 全用",16,"M.1499775417.A.A89"
"4176",2017-07-11,"[問卦] 現在大學選擇是私立前段大於中段國立嗎?",7,"M.1499775498.A.C47"
"4177",2017-07-11,"[新聞] 地球第六次大滅絕來了 挽頹勢恐剩30年",56,"M.1499775544.A.3FF"
"4178",2017-07-11,"[問卦] 有沒有警察M、N不分的八卦",7,"M.1499775546.A.3D9"
"4179",2017-07-11,"[問卦] 有沒有政大愛愛會在幹麻的八卦",1,"M.1499775547.A.548"
"4180",2017-07-11,"Re: [新聞] 朱立倫轟一例一休 造成公共工程流標",2,"M.1499775566.A.16E"
"4181",2017-07-11,"[新聞] 接棒雙宋閃婚？爆山下智久9月娶石原聰美",8,"M.1499775570.A.25C"
"4182",2017-07-11,"[問卦] 有沒有劉備軍過譽了?",4,"M.1499775607.A.CE4"
"4183",2017-07-11,"Re: [新聞] oBike雙北不同調 交部：拖吊有理",-1,"M.1499775623.A.2E6"
"4184",2017-07-11,"[問卦] 9.2是不是都嘴炮愛中國",4,"M.1499775646.A.CD0"
"4185",2017-07-11,"Re: [新聞] 高職妹求救「我要被強姦了」　群組同學",1,"M.1499775659.A.5D6"
"4186",2017-07-11,"[問卦] 吃不完打包收五塊?",4,"M.1499775661.A.5A8"
"4187",2017-07-11,"[新聞] 富豪贈與百億曝光 搶搭10%稅率末班車",2,"M.1499775690.A.C60"
"4188",2017-07-11,"Re: [問卦] 台灣人究竟有沒有歧視東南亞人？",-2,"M.1499775695.A.1A8"
"4189",2017-07-11,"[問卦] 為何這 對姊妹在 板上人氣有 差?",-1,"M.1499775699.A.E00"
"4190",2017-07-11,"[問卦] 雷禪騎OBIKE會怎樣?",4,"M.1499775706.A.B10"
"4191",2017-07-11,"[問卦] 吳明珠中醫師厲害嗎？",13,"M.1499775716.A.6C0"
"4192",2017-07-11,"[問卦] 有沒有很勵志的歌?",192,"M.1499775797.A.B0B"
"4193",2017-07-11,"[問卦] 有法官道歉過嗎",12,"M.1499775888.A.9CD"
"4194",2017-07-11,"[問卦] 是老人比較會說幹話還年輕人？",4,"M.1499775929.A.D5B"
"4195",2017-07-11,"[問卦] 誰打的過呂布??",11,"M.1499775934.A.3AA"
"4196",2017-07-11,"[新聞] 日本禁女人進入小島 列入世界遺產名錄",10,"M.1499775957.A.44C"
"4197",2017-07-11,"[新聞] 戒慎中國龐大權勢　",3,"M.1499775971.A.60D"
"4198",2017-07-11,"[問卦] 男同學拿著PFP是什麼意思？",3,"M.1499775984.A.64A"
"4199",2017-07-11,"[ＦＢ] 柯文哲-科技往往走在法律前面",15,"M.1499775986.A.B24"
"4200",2017-07-11,"[問卦] 拿鐵加糖是糟蹋食物嗎",7,"M.1499776026.A.B8A"
"4201",2017-07-11,"[問卦] IP過多少要自己報出來?",6,"M.1499776039.A.DC4"
"4202",2017-07-11,"[問卦] 有沒有棒球轉播的八卦?????",3,"M.1499776158.A.D01"
"4203",2017-07-11,"[問卦] 因為少子化叫人多增產報國才是自私吧？",5,"M.1499776176.A.172"
"4204",2017-07-11,"Re: [問卦] IP過多少要自己報出來?",0,"M.1499776178.A.23F"
"4205",2017-07-11,"Re: [爆卦] 聖結石要停止每日發布影片了",4,"M.1499776198.A.0FC"
"4206",2017-07-11,"[問卦] 政府什麼時候 才要開始宣導男生保護自己?",0,"M.1499776201.A.4E1"
"4207",2017-07-11,"[問卦] 生魚片",3,"M.1499776217.A.4BF"
"4208",2017-07-11,"Re: [問卦] 過去公務員到底是搶著當還是沒人當？",5,"M.1499776251.A.C41"
"4209",2017-07-11,"[新聞] 龐克聖地失火：倫敦肯頓市集遭惡火侵襲",2,"M.1499776277.A.C37"
"4210",2017-07-11,"[爆卦] 蘋果日報沒有盡到平衡報導",-2,"M.1499776331.A.992"
"4211",2017-07-11,"[問卦] 嘉義的本體是不是火雞肉飯？",15,"M.1499776338.A.2DF"
"4212",2017-07-11,"Re: [爆卦] 聖結石要停止每日發布影片了",3,"M.1499776359.A.185"
"4213",2017-07-11,"[問卦] 張惠妹和唐...星座專家 大家分得出來嗎",8,"M.1499776398.A.95D"
"4214",2017-07-11,"[問卦] 最屌的工作室名稱？",16,"M.1499776459.A.B45"
"4215",2017-07-11,"[問卦] 普妹空姐跟潮潮工程師誰比較有行情",4,"M.1499776471.A.DE3"
"4216",2017-07-11,"[問卦] 奧黛麗赫本年輕時放到今天也是正妹嗎？",84,"M.1499776507.A.E57"
"4217",2017-07-11,"[問卦] 為啥台灣電動車的車牌這麼醜?",-2,"M.1499776520.A.D3D"
"4218",2017-07-11,"Re: [新聞] 地球第六次大滅絕來了 挽頹勢恐剩30年",1,"M.1499776535.A.ABA"
"4219",2017-07-11,"Re: [新聞] 不反前瞻計畫　柯Ｐ：反對軌道建設由多個",0,"M.1499776581.A.0F4"
"4220",2017-07-11,"[問卦] 賢者之石真的存在?",22,"M.1499776589.A.D07"
"4221",2017-07-11,"[問卦] 2017的台灣還保有威權思想 是不是很可悲?",6,"M.1499776623.A.24E"
"4222",2017-07-11,"[問卦] 火車上快9點還會有賣東西的人員嗎",18,"M.1499776715.A.183"
"4223",2017-07-11,"[新聞] 觀察：不干預別國內政 中國越來越難做到",9,"M.1499776761.A.1A3"
"4224",2017-07-11,"Re: [問卦] 體育系的學生整天都在運動嗎？",3,"M.1499776803.A.FA6"
"4225",2017-07-11,"[新聞] 演唱會賺飽飽！《偶像大師灰姑娘劇場》",-1,"M.1499776903.A.B39"
"4226",2017-07-11,"[問卦] 有沒有阿妹發胖的八卦?",6,"M.1499776929.A.F3F"
"4227",2017-07-11,"[問卦] 金澤是否過譽的八卦嗎??",3,"M.1499776937.A.B60"
"4228",2017-07-11,"Re: [ＦＢ] Ching-Yi Liu (劉靜怡) 前瞻落日條款",-4,"M.1499776948.A.428"
"4229",2017-07-11,"[新聞] 替代役檢舉公務員上班摸魚個資外洩遭嗆「",32,"M.1499776976.A.F95"
"4230",2017-07-11,"[問卦] 巴拉圭總統隨扈有什麼權力？",2,"M.1499776977.A.CEE"
"4231",2017-07-11,"[新聞] 日企妙招：靠音樂趕員工下班",13,"M.1499776977.A.A45"
"4232",2017-07-11,"Re: [問卦] 寫英文期刊論文會先用中文擬好初稿嗎？",3,"M.1499776987.A.409"
"4233",2017-07-11,"Re: [ＦＢ] 柯文哲-科技往往走在法律前面",0,"M.1499776990.A.C19"
"4234",2017-07-11,"[問卦] Marvel系列，哪一場武打最經典？",36,"M.1499777082.A.DBE"
"4235",2017-07-11,"Re: [問卦] 寫英文期刊論文會先用中文擬好初稿嗎？",6,"M.1499777163.A.9F4"
"4236",2017-07-11,"[新聞] KMT/富權：吳敦義要找回黨友與友黨",-1,"M.1499777168.A.6B3"
"4237",2017-07-11,"[新聞] 郭董還有機會！東芝傳出與鴻海、WD再談判",40,"M.1499777179.A.1C1"
"4238",2017-07-11,"[問卦] 重機上國道的法條是不是故意開漏洞",6,"M.1499777186.A.8A9"
"4239",2017-07-11,"[問卦] 90公里很難打？",8,"M.1499777237.A.A7D"
"4240",2017-07-11,"Re: [新聞] 替代役檢舉公務員上班摸魚個資外洩遭嗆「",6,"M.1499777325.A.22F"
"4241",2017-07-11,"[問卦] Twitch訂閱 實況主好賺嗎??",2,"M.1499777333.A.B14"
"4242",2017-07-11,"[問卦] 梁山跟涼山哪個強？",1,"M.1499777340.A.880"
"4243",2017-07-11,"[問卦] 闇影詩章為什麼可以反過屌打爐石?",-1,"M.1499777348.A.91D"
"4244",2017-07-11,"[問卦] 賣火車便當的服務員沒賣時在做甚麼的八卦?",-1,"M.1499777371.A.731"
"4245",2017-07-11,"[問卦] 有沒有b肝疫苗全台大缺貨的掛",4,"M.1499777383.A.A88"
"4246",2017-07-11,"[新聞] 金溥聰否認逼退周錫瑋　指吳敦義推薦朱立",2,"M.1499777387.A.B24"
"4247",2017-07-11,"[問卦] 呂布跟宮本武藏決鬥誰會贏",39,"M.1499777436.A.275"
"4248",2017-07-11,"Re: [ＦＢ] 黃國昌：連小學程度的加法都搞錯？",-11,"M.1499777465.A.A34"
"4249",2017-07-11,"[問卦] 高橋美鈴放到現在算正妹嗎?",1,"M.1499777492.A.89D"
"4250",2017-07-11,"[問卦]  有沒有美國法拉利 龐迪亞克的八卦?",2,"M.1499777498.A.C77"
"4251",2017-07-11,"Re: [新聞] 江璟亮13歲錄取紐約大學 母：出生第一句",5,"M.1499777585.A.38A"
"4252",2017-07-11,"[問卦] 高雄停車80HR/元 收的錢拿去蓋捷運可嗎",-1,"M.1499777643.A.26F"
"4253",2017-07-11,"[問卦] 蟲被捏死那一刻在想什麼",8,"M.1499777659.A.772"
"4254",2017-07-11,"[問卦] 聖粉 墮粉 LNG粉 重疊性如何？",-12,"M.1499777667.A.0E3"
"4255",2017-07-11,"[問卦] 大家真的重視食品安全嗎？",2,"M.1499777744.A.3CE"
"4256",2017-07-11,"[問卦] 沒結婚老了怎辦？",9,"M.1499777750.A.8E3"
"4257",2017-07-11,"[問卦] 腳踏車騎到破百，也可以上國道嗎?",51,"M.1499777761.A.EAB"
"4258",2017-07-11,"[問卦] 紗路是女生的名字還是男生的名字？",-5,"M.1499777827.A.6CF"
"4259",2017-07-11,"Re: [問卦] 因為少子化叫人多增產報國才是自私吧？",3,"M.1499777887.A.AE1"
"4260",2017-07-11,"[ＦＢ] 設計對白:陳俞融說黨工要付出學習，不該",3,"M.1499777889.A.D37"
"4261",2017-07-11,"[問卦] 武藏跟小次郎平常在做什麼",12,"M.1499777907.A.E62"
"4262",2017-07-11,"[問卦] 澎湖市容是不是全台最美的",4,"M.1499777927.A.A13"
"4263",2017-07-11,"[問卦] 英文自我介紹",4,"M.1499777937.A.20F"
"4264",2017-07-11,"[問卦] 明天要出國 請問該注意什麼？",4,"M.1499777982.A.97D"
"4265",2017-07-11,"[問卦] 為什麼日本童話都是老爺爺老奶奶",2,"M.1499777989.A.47E"
"4266",2017-07-11,"[問卦] 突然拿到500萬要幹嘛",27,"M.1499777996.A.121"
"4267",2017-07-11,"[問卦] 為什麼沒有捐血役的卦?",2,"M.1499778001.A.603"
"4268",2017-07-11,"[新聞] 陸媒揭秘 蔣介石提議將台灣租給美國99年",33,"M.1499778006.A.4B6"
"4269",2017-07-11,"[新聞] 「最大的籃子不能不放雞蛋」馬英九建言回",-9,"M.1499778044.A.BD1"
"4270",2017-07-11,"[問卦] 東北仙台哪裡好玩??",13,"M.1499778075.A.0C2"
"4271",2017-07-11,"[問卦] 替代役到底4不4兵",-7,"M.1499778099.A.936"
"4272",2017-07-11,"Re: [新聞] 替代役檢舉公務員上班摸魚個資外洩遭嗆「",0,"M.1499778129.A.6E1"
"4273",2017-07-11,"[問卦] 麻里愛",10,"M.1499778151.A.C81"
"4274",2017-07-11,"Re: [問卦] 因為少子化叫人多增產報國才是自私吧？",0,"M.1499778169.A.B56"
"4275",2017-07-11,"[問卦] 有沒有墮天使的八卦？",0,"M.1499778184.A.3DC"
"4276",2017-07-11,"[問卦] TWICE. BP. RV 哪個實力最強啊？",9,"M.1499778205.A.BD4"
"4277",2017-07-11,"[新聞] 萬達怎麼了？飯店+文旅產業　近3千億拋售",16,"M.1499778206.A.DCB"
"4278",2017-07-11,"Re: [問卦] 賢者之石真的存在?",-1,"M.1499778206.A.D26"
"4279",2017-07-11,"[新聞] 傳朴槿惠精神不穩　半夜不睡對牆說話",37,"M.1499778261.A.C5F"
"4280",2017-07-11,"[問卦] 少子化是不是一種潛在的階層報復行為?",7,"M.1499778300.A.BA9"
"4281",2017-07-11,"[問卦] 甕仔雞",0,"M.1499778311.A.F9D"
"4282",2017-07-11,"[新聞] 蔡英文：推動前瞻計畫　將為台灣經濟發展",-3,"M.1499778316.A.767"
"4283",2017-07-11,"[問卦] 有人可以不看手機螢幕打字嗎",9,"M.1499778377.A.EB2"
"4284",2017-07-11,"Re: [新聞] oBike亂象 柯P：科技走在法律前面",3,"M.1499778390.A.898"
"4285",2017-07-11,"[問卦] 包莖會結石嗎？",1,"M.1499778394.A.952"
"4286",2017-07-11,"[新聞] 蒙古新總統就職 聲言減少對華依賴",13,"M.1499778407.A.936"
"4287",2017-07-11,"[新聞] 泰國罕見槍案8死　滿屋床鋪都是血",7,"M.1499778419.A.0FF"
"4288",2017-07-11,"[問卦] 第一次出差的注意事項",2,"M.1499778423.A.23B"
"4289",2017-07-11,"[問卦] 有沒有塌鼻多毛卻很帥的八卦？",-1,"M.1499778428.A.AF5"
"4290",2017-07-11,"[新聞] 被控誣告出庭 里長朱雪璋：不認罪",0,"M.1499778468.A.8C5"
"4291",2017-07-11,"[問卦] 有沒有出過社會，真的有差嗎？",5,"M.1499778476.A.C44"
"4292",2017-07-11,"[問卦] 台灣的旅館在貴幾點的",-2,"M.1499778487.A.2B4"
"4293",2017-07-11,"Re: [問卦] Obike亂象，偉大的立法者呢?",2,"M.1499778504.A.321"
"4294",2017-07-11,"[問卦] 如果真的有奇樂",1,"M.1499778554.A.113"
"4295",2017-07-11,"[問卦] 有沒有請人修理卻不相信專業的八卦?",7,"M.1499778560.A.DA5"
"4296",2017-07-11,"[問卦] 想看鋼管但是都是認識的人怎麼辦",1,"M.1499778561.A.3C0"
"4297",2017-07-11,"[問卦] 發文告訴大家去考公務員的心態是什麼",4,"M.1499778565.A.48E"
"4298",2017-07-11,"[新聞] 黃國昌批前瞻資料僅1張A4 徐國勇臉書貼照",6,"M.1499778589.A.8F1"
"4299",2017-07-11,"Re: [新聞] 替代役檢舉公務員上班摸魚個資外洩遭嗆「",0,"M.1499778612.A.F99"
"4300",2017-07-11,"[新聞] 萬大線廈安站名惹議 文史學者：何不用南",43,"M.1499778617.A.697"
"4301",2017-07-11,"[問卦] 日本人名字取單名或三個字的 算常見嗎？",6,"M.1499778635.A.D0F"
"4302",2017-07-11,"[新聞] 高考首日到考率七成四 作文反應兩極",9,"M.1499778643.A.07D"
"4303",2017-07-11,"[問卦] 大部分人的生活是不是很boring",7,"M.1499778654.A.0F7"
"4304",2017-07-11,"[問卦] 朋友很怕生怎麼辦?",7,"M.1499778678.A.29B"
"4305",2017-07-11,"[問卦] 給你三百萬當高三學生你願意嗎",525,"M.1499778688.A.917"
"4306",2017-07-11,"[新聞] 柯文哲批前瞻軌道　林全嗆：作為市長講",37,"M.1499778711.A.D72"
"4307",2017-07-11,"[問卦] 香港回歸中國之後還有什麼優勢？",4,"M.1499778713.A.9D3"
"4308",2017-07-11,"Re: [問卦] 有沒有出過社會，真的有差嗎？",2,"M.1499778757.A.55F"
"4309",2017-07-11,"[問卦] 教召兵變怎麼辦？",3,"M.1499778806.A.4B3"
"4310",2017-07-11,"[問卦] 去湯屋工作要注意什麼",9,"M.1499778815.A.E47"
"4311",2017-07-11,"[問卦] 發錢遊戲",260,"M.1499778840.A.806"
"4312",2017-07-11,"[新聞] 豬價高漲各地毛豬大減養 屏東縣市減最多",14,"M.1499778859.A.166"
"4313",2017-07-11,"[問卦] 貓貓喪失狩獵本能還有救嗎???",27,"M.1499778878.A.356"
"4314",2017-07-11,"Re: [問卦] 明天要出國 請問該注意什麼？",2,"M.1499778976.A.9C6"
"4315",2017-07-11,"[問卦] 糖尿病的治療方法?",8,"M.1499779015.A.F4B"
"4316",2017-07-11,"[問卦] 新垣結衣去演變形金剛會怎麼樣？",6,"M.1499779038.A.ECB"
"4317",2017-07-11,"Re: [問卦] 我好像找到建築系最狂論文了…",8,"M.1499779096.A.D26"
