"","dates","titles","push","id"
"5826",2017-09-19,"[問卦] 09年台劇最強是痞子英雄嗎",40,"M.1505834544.A.2AC"
"5827",2017-09-19,"[問卦] 肥宅敢愛敢恨",0,"M.1505834545.A.F4A"
"5828",2017-09-19,"[問卦] 現在八年級以後還喜歡張雨生的歌嗎?",5,"M.1505834590.A.422"
"5829",2017-09-19,"[問卦] 寫信告訴我 今天海是什麼顏色",5,"M.1505834599.A.016"
"5830",2017-09-19,"[問卦] 加line送太陽眼鏡到底是蝦毀",4,"M.1505834624.A.5A4"
"5831",2017-09-19,"[問卦] Fb的推薦朋友為何都一堆妖魔鬼怪",-4,"M.1505834658.A.47F"
"5832",2017-09-19,"[問卦] 為什麼小韓只有5分？",5,"M.1505834722.A.19C"
"5833",2017-09-19,"[新聞] 柯P強調沒說謊 段宜康酸：國安感冒糖漿",-1,"M.1505834728.A.749"
"5834",2017-09-19,"[問卦] 怎麼知道男生幹過他女友了沒？",19,"M.1505834735.A.CD0"
"5835",2017-09-19,"[新聞] 獨居與親友無聯繫 男陳屍兩年成乾屍",6,"M.1505834797.A.ABA"
"5836",2017-09-19,"Re: [新聞] 長庚醫學系女大生被輾斃爆頭 死者父在現場癱軟痛哭",2,"M.1505834804.A.FF2"
"5837",2017-09-19,"[新聞] 福衛五號失能？ 林為洲：科長應負責",-13,"M.1505834816.A.2AF"
"5838",2017-09-19,"Re: [新聞] 柯文哲：我沒有講兩岸命運共同體",1,"M.1505834820.A.F25"
"5839",2017-09-19,"Re: [新聞] 起底！妙禪曾選議員「倒會落跑」　鄰居爆",6,"M.1505834822.A.4FE"
"5840",2017-09-19,"[問卦] 騎機車明明很危險 為什麼一堆人在護航？",-4,"M.1505834834.A.A1A"
"5841",2017-09-19,"[問卦] 被學妹用力踹屌怎麼辦",5,"M.1505834871.A.3D0"
"5842",2017-09-19,"Re: [新聞] 台大最狂教授！不排除選台北市長　李錫錕",2,"M.1505834884.A.3FC"
"5843",2017-09-19,"[問卦] 有官邸用高級 空氣清淨設備的卦嗎？",2,"M.1505834895.A.4AE"
"5844",2017-09-19,"Re: [新聞] 府再打臉柯文哲 國安會從未事先取得雙城",4,"M.1505834902.A.869"
"5845",2017-09-19,"[新聞] 瑞芳恐怖鄰居 吵架不爽竟持柴刀砍破對方",-3,"M.1505834943.A.A2C"
"5846",2017-09-19,"Re: [爆卦] 柯文哲快進來看!我幫你找到國安會名單了!",5,"M.1505834959.A.583"
"5847",2017-09-19,"[問卦] 女友常自慰會讓男生反感嗎",2,"M.1505834983.A.A59"
"5848",2017-09-19,"Re: [問卦] 認真問，台灣人是不是超多潛在躁鬱",8,"M.1505835012.A.595"
"5849",2017-09-19,"Re: [新聞] 長庚醫學系女大生被輾斃爆頭 死者父在現場癱軟痛哭",4,"M.1505835037.A.321"
"5850",2017-09-19,"Re: [問卦] 民主真的是一項好制度嗎?",30,"M.1505835037.A.80E"
"5851",2017-09-19,"Re: [新聞] 20歲女醫科生被輾爆頭亡！2人一起北上求",5,"M.1505835053.A.6F7"
"5852",2017-09-19,"Re: [新聞] 放棄治療重病女兒　狠母：「花錢治不如再",1,"M.1505835059.A.880"
"5853",2017-09-19,"[問卦] 臉書把所有人取消追<U+8E28>會怎樣",3,"M.1505835069.A.9F2"
"5854",2017-09-19,"[問卦] 有沒有貓貓想吃魚的八卦？？",5,"M.1505835075.A.EAA"
"5855",2017-09-19,"[問卦] 週末要聽伍佰演唱會該準備什麼？",9,"M.1505835086.A.1FE"
"5856",2017-09-19,"[問卦] 為什麼台北可以蓋豪宅農地不能蓋工廠？",5,"M.1505835099.A.11F"
"5857",2017-09-19,"[新聞] 體育署委託中華體總承辦報名協會遭批",4,"M.1505835117.A.16C"
"5858",2017-09-19,"[問卦] 被肥宅抓走<U+263A>？",-1,"M.1505835225.A.EB3"
"5859",2017-09-19,"[新聞] 中國半導體設計封測超車台灣 惟製造代工",9,"M.1505835235.A.212"
"5860",2017-09-19,"[問卦] 校長搞笑唱歌？？？？？？？？？？",6,"M.1505835238.A.0A3"
"5861",2017-09-19,"Re: [問卦] 怎麼知道男生幹過他女友了沒？",2,"M.1505835280.A.F08"
"5862",2017-09-19,"Re: [新聞] 柯P強調沒說謊 段宜康酸：國安感冒糖漿",1,"M.1505835318.A.B2F"
"5863",2017-09-19,"[問卦] 緊急 要掉下去了 怎麼辦？？",-2,"M.1505835326.A.64B"
"5864",2017-09-19,"[問卦] 反軌道=車禍死傷一堆",10,"M.1505835336.A.6BC"
"5865",2017-09-19,"[問卦] 推文幾個以上會看",-3,"M.1505835340.A.6F7"
"5866",2017-09-19,"Re: [新聞] 台大最狂教授！不排除選台北市長　李錫錕",0,"M.1505835385.A.61C"
"5867",2017-09-19,"Re: [新聞] 長庚醫學系女大生被輾斃爆頭 死者父在現場癱軟痛哭",13,"M.1505835421.A.E3F"
"5868",2017-09-19,"Re: [新聞]不想等水電工了 正妹證券營業員轉行修水電",3,"M.1505835427.A.9AC"
"5869",2017-09-19,"[問卦] 各位這個月送多少錢給直播妹了",7,"M.1505835431.A.047"
"5870",2017-09-19,"[問卦] DW、CK、MK、Armani哪個cp值高？",1,"M.1505835441.A.924"
"5871",2017-09-19,"[問卦] 系烤該參加嗎",-1,"M.1505835463.A.200"
"5872",2017-09-19,"Re: [新聞] 媳婦被扁含淚告!婆婆驗DNA大逆轉「討客",3,"M.1505835499.A.85A"
"5873",2017-09-19,"[問卦] 石板料理點麵怎麼比點飯少很多？<U+2639>",0,"M.1505835503.A.736"
"5874",2017-09-19,"[問卦] 年金改革幹嘛不把現金改成國旅卡就好?",3,"M.1505835509.A.F7B"
"5875",2017-09-19,"Re: [新聞] 反禮讓柯P？姚立明爆小英聚會內幕",6,"M.1505835520.A.3B9"
"5876",2017-09-19,"[新聞] 蔡英文:上周宣布軍公教加薪 很多企業跟進",-8,"M.1505835520.A.744"
"5877",2017-09-19,"Re: [新聞] 柯P強調沒說謊 段宜康酸：國安感冒糖漿",1,"M.1505835542.A.DF6"
"5878",2017-09-19,"[新聞] 傅達仁已成醫院安寧病患 22日將做這件事.",50,"M.1505835543.A.EEC"
"5879",2017-09-19,"[問卦] 台灣的交通是不是沒救了？",6,"M.1505835549.A.669"
"5880",2017-09-19,"[新聞] （影音）防彈少年團新曲MV再破紀錄 8小時",-4,"M.1505835554.A.9F1"
"5881",2017-09-19,"Re: [新聞] 府再打臉柯文哲 國安會從未事先取得雙城",14,"M.1505835561.A.698"
"5882",2017-09-19,"[問卦] 有沒有youtube的廣告越來越低能的八卦",8,"M.1505835609.A.01A"
"5883",2017-09-19,"[新聞] APP叫車遭司機性侵殺害 女大生之死引爆",5,"M.1505835682.A.B3C"
"5884",2017-09-19,"[問卦] 剛才民生社區一堆消防車發生什麼事了？",1,"M.1505835715.A.EC1"
"5885",2017-09-19,"[問卦] 女友的老闆是不是對我有意思？",0,"M.1505835726.A.849"
"5886",2017-09-19,"[問卦] 超級喜歡NEW GAME!!!!!",-1,"M.1505835734.A.876"
"5887",2017-09-19,"[問卦] youtuber玩百元販賣機會賺嗎?",7,"M.1505835752.A.A55"
"5888",2017-09-19,"Re: [爆卦] 柯文哲快進來看!我幫你找到國安會名單了!",4,"M.1505835757.A.C28"
"5889",2017-09-19,"Re: [新聞] 長庚醫學系女大生被輾斃爆頭 死者父在現場癱軟痛哭",1,"M.1505835760.A.54E"
"5890",2017-09-19,"[問卦] 我朋友娶日本老婆叫五更琉璃怎樣???",12,"M.1505835837.A.813"
"5891",2017-09-19,"[新聞] 颶風瑪莉亞好嚇人 多米尼克總理臉書大崩",7,"M.1505835898.A.A39"
"5892",2017-09-19,"[問卦] 交大電資所實驗室迎新要幹嘛",14,"M.1505835899.A.CF3"
"5893",2017-09-19,"Re: [問卦] 女友常自慰會讓男生反感嗎",-6,"M.1505835954.A.53A"
"5894",2017-09-19,"[問卦] 請問人在海外的鄉民朋友一些問題",-2,"M.1505835967.A.FBF"
"5895",2017-09-19,"Re: [新聞] 長庚醫學系女大生被輾斃爆頭 死者父在現場癱軟痛哭",0,"M.1505835977.A.9C5"
"5896",2017-09-19,"[問卦] 有沒有李小龍當年有多屌的八卦？",3,"M.1505835977.A.248"
"5897",2017-09-19,"[問卦] 這樣說是怎樣說？",0,"M.1505836027.A.D31"
"5898",2017-09-19,"Re: [問卦] 反軌道=車禍死傷一堆",2,"M.1505836045.A.C27"
"5899",2017-09-19,"[問卦] 9.2不喜歡別人稱讚他們嗎?",6,"M.1505836088.A.68B"
"5900",2017-09-19,"[問卦] 必聽的New Age音樂？",8,"M.1505836114.A.785"
"5901",2017-09-19,"[問卦] 哪一門機器學習的線上課程最熱門啊？",16,"M.1505836176.A.4FD"
"5902",2017-09-19,"[問卦] 雙A學mouse行銷有搞頭嗎?",8,"M.1505836252.A.579"
"5903",2017-09-19,"Re: [新聞] 台灣拍不出228？雨港基隆團隊：不敢得罪",2,"M.1505836289.A.CDB"
"5904",2017-09-19,"Re: [新聞] 長庚醫學系女大生被輾斃爆頭 死者父在現場癱軟痛哭",4,"M.1505836324.A.D85"
"5905",2017-09-19,"[問卦] 有沒有根本不該發明直播的八卦？",-2,"M.1505836352.A.F3E"
"5906",2017-09-19,"[問卦] 高雄愛河484屌打全台灣？",3,"M.1505836367.A.56B"
"5907",2017-09-19,"Re: [新聞] 府再打臉柯文哲 國安會從未事先取得雙城",46,"M.1505836376.A.441"
"5908",2017-09-19,"[問卦] 常常被男友強吻 怎麼辦",-2,"M.1505836378.A.81E"
"5909",2017-09-19,"Re: [新聞] 20歲女醫科生被輾爆頭亡！2人一起北上求",10,"M.1505836387.A.D43"
"5910",2017-09-19,"Re: [新聞] 阿扁有交待　全代會特赦案通過前「不准",2,"M.1505836430.A.67A"
"5911",2017-09-19,"[問卦] 國立理組>>私立理組>>>>>>國立文組？",2,"M.1505836432.A.3E6"
"5912",2017-09-19,"[問卦] 被幹到失智是什麼樣的境界",-1,"M.1505836434.A.722"
"5913",2017-09-19,"[問卦] 謝和弦算是芭樂歌手嗎？",10,"M.1505836438.A.E8E"
"5914",2017-09-19,"Re: [問卦] 民主真的是一項好制度嗎?",4,"M.1505836462.A.36C"
"5915",2017-09-19,"Re: [問卦] 必聽的New Age音樂？",1,"M.1505836544.A.C44"
"5916",2017-09-19,"[問卦] 頭被輾爆  會怎麼修補屍體",9,"M.1505836560.A.A5D"
"5917",2017-09-19,"Re: [新聞] 請好領滿　社工師3年上7天班領走36萬",4,"M.1505836583.A.0A9"
"5918",2017-09-19,"[新聞] 女生幫男生脫到剩內褲 中原大學宿營好鹹",-19,"M.1505836639.A.9DA"
"5919",2017-09-19,"[問卦] 如果遇到寫真女優來台，各位會怎麼處理?",5,"M.1505836670.A.A96"
"5920",2017-09-19,"[新聞] 連獄友都不放過！光頭狼「會想抱著幼童性",3,"M.1505836683.A.AE9"
"5921",2017-09-19,"Re: [新聞] 20歲女醫科生被輾爆頭亡！2人一起北上求",5,"M.1505836686.A.48D"
"5922",2017-09-19,"[新聞] 一個攻日一個哈台！AKB48馬嘉伶和阿部瑪",7,"M.1505836729.A.ECE"
"5923",2017-09-19,"[問卦] 板上經歷過921地震的鄉民目前還很多嗎？",109,"M.1505836729.A.5A6"
"5924",2017-09-19,"[問卦] 違規停車到底要不要抓",3,"M.1505836759.A.5A1"
"5925",2017-09-19,"[新聞] 全球現代奴隸人口總數公開 1.5億孩童淪",4,"M.1505836760.A.17E"
"5926",2017-09-19,"[問卦] 有沒有黑長直的八卦？",2,"M.1505836762.A.FBA"
"5927",2017-09-19,"Re: [新聞] 長庚醫學系女大生被輾斃爆頭 死者父在現場癱軟痛哭",4,"M.1505836768.A.907"
"5928",2017-09-19,"[問卦] 各位有加薪3 %嗎?",3,"M.1505836797.A.DDB"
"5929",2017-09-20,"[新聞] 你也懂轉彎？柯文哲否認雙城說「兩岸命運",13,"M.1505836820.A.9EF"
"5930",2017-09-20,"[問卦] 為啥流鼻血會肚子餓",2,"M.1505836832.A.E02"
"5931",2017-09-20,"Re: [新聞] 20歲女醫科生被輾爆頭亡！2人一起北上求",6,"M.1505836855.A.5F9"
"5932",2017-09-20,"Re: [問卦] 國立理組>>私立理組>>>>>>國立文組？",-5,"M.1505836858.A.6DB"
"5933",2017-09-20,"[公告] 水桶",21,"M.1505836868.A.3BE"
"5934",2017-09-20,"[問卦] 自動開單機器人的可能性?",3,"M.1505836897.A.5F7"
"5935",2017-09-20,"[新聞] 大型新人登場？《偶像大師 星光舞台》公",2,"M.1505836903.A.F11"
"5936",2017-09-20,"[新聞] 阮國非醫藥費 好心人繳清",-4,"M.1505836941.A.83E"
"5937",2017-09-20,"[問卦] deep purple是歷史上最屌的樂團嗎",7,"M.1505836960.A.BC5"
"5938",2017-09-20,"[問卦] 阿姆羅根本比不上夏亞吧?",-1,"M.1505836964.A.6CD"
"5939",2017-09-20,"Re: [新聞] 柯P強調沒說謊 段宜康酸：國安感冒糖漿",20,"M.1505836971.A.F27"
"5940",2017-09-20,"[問卦] 可不可以不要這個獎？",5,"M.1505837003.A.F52"
"5941",2017-09-20,"[新聞] 墨國3男女遭綁架斬首 屍體被棄街頭",6,"M.1505837107.A.2F0"
"5942",2017-09-20,"[新聞] 潮！「啤酒肚包」超真　回頭率超過一百分",3,"M.1505837119.A.04C"
"5943",2017-09-20,"Re: [問卦] 高雄愛河484屌打全台灣？",9,"M.1505837124.A.65F"
"5944",2017-09-20,"[問卦] 番號只剩下垃圾載點要腫摸辦？！",0,"M.1505837124.A.CD0"
"5945",2017-09-20,"[問卦] 是不是日本旅遊廣告是屌打其他?",4,"M.1505837143.A.C91"
"5946",2017-09-20,"Re: [問卦] 自動開單機器人的可能性?",0,"M.1505837159.A.1E5"
"5947",2017-09-20,"Re: [新聞] 長庚醫學系女大生被輾斃爆頭 死者父在現場癱軟痛哭",2,"M.1505837160.A.2BC"
"5948",2017-09-20,"Re: [新聞] 20歲女醫科生被輾爆頭亡！2人一起北上求",34,"M.1505837166.A.FED"
"5949",2017-09-20,"[新聞] 囚虐81外籍漁工 惡船東遭起訴",9,"M.1505837166.A.2B5"
"5950",2017-09-20,"[問卦] 一個人看夜景有多魯？",3,"M.1505837229.A.DD2"
"5951",2017-09-20,"[問卦] 沒有操場的自然？",0,"M.1505837234.A.F1C"
"5952",2017-09-20,"[ＦＢ] 李茂生",0,"M.1505837257.A.299"
"5953",2017-09-20,"Re: [新聞] 反禮讓柯P？姚立明爆小英聚會內幕",1,"M.1505837260.A.A68"
"5954",2017-09-20,"[新聞] 大禪堂在哪裡　信徒：看清這個宗教",6,"M.1505837286.A.146"
"5955",2017-09-20,"[問卦] 朋友賴在床上動怎拖他去洗澡",9,"M.1505837294.A.53C"
"5956",2017-09-20,"[問卦] 館長為什麼不去當蝙蝠俠",2,"M.1505837295.A.D64"
"5957",2017-09-20,"Re: [新聞] 長庚醫學系女大生被輾斃爆頭 死者父在現場癱軟痛哭",1,"M.1505837318.A.A6E"
"5958",2017-09-20,"[問卦] 停電要幹嘛的八卦",-1,"M.1505837337.A.008"
"5959",2017-09-20,"[問卦] 有沒有辦法不要帶腦子出門??",3,"M.1505837348.A.834"
"5960",2017-09-20,"[問卦] 有沒有工程師不懂人生的八卦",-4,"M.1505837352.A.AD1"
"5961",2017-09-20,"Re: [新聞] 台灣電價太便宜？經長：再降不利節約用電",3,"M.1505837358.A.325"
"5962",2017-09-20,"[問卦] iPhone 8還沒開賣就跳水的八卦?",0,"M.1505837390.A.640"
"5963",2017-09-20,"Re: [新聞] 長庚醫學系女大生被輾斃爆頭 死者父在現場癱軟痛哭",2,"M.1505837411.A.E23"
"5964",2017-09-20,"Re: [新聞] 20歲女醫科生被輾爆頭亡！2人一起北上求",-1,"M.1505837443.A.0AC"
"5965",2017-09-20,"Re: [新聞] 府再打臉柯文哲 國安會從未事先取得雙城",12,"M.1505837458.A.8B9"
"5966",2017-09-20,"Re: [新聞] 爆料PO渣男當街毆女 竟是演的 想捧紅小模",4,"M.1505837475.A.81A"
"5967",2017-09-20,"Re: [新聞] 李應元︰台灣電價太便宜",-1,"M.1505837482.A.DE2"
"5968",2017-09-20,"[新聞] 中元普度燒紙錢 88歲老翁不慎跌進火堆身",67,"M.1505837487.A.DFE"
"5969",2017-09-20,"Re: [問卦] 可不可以不要這個獎？",0,"M.1505837507.A.6C5"
"5970",2017-09-20,"[問卦] 有co2甘斯的八卦嗎",0,"M.1505837525.A.1D7"
"5971",2017-09-20,"[問卦] 去圖書館睡整天是不是很爽",7,"M.1505837540.A.776"
"5972",2017-09-20,"[新聞] 被館長嚇到滴尿？　鬼氏企業變與館長同陣",38,"M.1505837581.A.025"
"5973",2017-09-20,"Re: [問卦] 為什麼小韓只有5分？",-1,"M.1505837590.A.794"
"5974",2017-09-20,"Re: [新聞] 柯P強調沒說謊 段宜康酸：國安感冒糖漿",2,"M.1505837591.A.054"
"5975",2017-09-20,"[問卦] 有沒有野餐的八卦",1,"M.1505837610.A.46D"
"5976",2017-09-20,"[問卦] 坪林和大坪林有關係嗎？",4,"M.1505837629.A.43E"
"5977",2017-09-20,"Re: [新聞] 長庚醫學系女大生被輾斃爆頭 死者父在現場癱軟痛哭",8,"M.1505837633.A.A09"
"5978",2017-09-20,"Re: [問卦] 高雄愛河484屌打全台灣？",3,"M.1505837638.A.019"
"5979",2017-09-20,"[新聞] 柯文哲：民進黨可以自己推人選台北市長",34,"M.1505837674.A.F04"
"5980",2017-09-20,"[問卦] 魷魚是貴在哪？",9,"M.1505837691.A.2D8"
"5981",2017-09-20,"[新聞] 北市通報「斷線」農委會怒：現在怎麼追",196,"M.1505837706.A.8F8"
"5982",2017-09-20,"[問卦] 發明5樓梗的人4不4天才啊<U+263A>  ？",3,"M.1505837707.A.F48"
"5983",2017-09-20,"[問卦] 有沒有陳<U+6C35>斤 這個人的卦",2,"M.1505837751.A.209"
"5984",2017-09-20,"[問卦] 要告網友了，怎麼辦?",7,"M.1505837751.A.1F7"
"5985",2017-09-20,"[問卦] 為什麼肥宅不會看肥宅的肚子尻槍",-1,"M.1505837759.A.408"
"5986",2017-09-20,"Re: [新聞] 長庚醫學系女大生被輾斃爆頭 死者父在現場癱軟痛哭",7,"M.1505837796.A.2D6"
"5987",2017-09-20,"[問卦] 住家的蟑螂可以多大隻",0,"M.1505837811.A.6D2"
"5988",2017-09-20,"Re: [新聞] 墨國3男女遭綁架斬首 屍體被棄街頭",2,"M.1505837823.A.4D3"
"5989",2017-09-20,"Re: [問卦] 板上經歷過921地震的鄉民目前還很多嗎？",8,"M.1505837833.A.773"
"5990",2017-09-20,"Re: [問卦] 系烤該參加嗎",0,"M.1505837851.A.38A"
"5991",2017-09-20,"[問卦] 賴的你可能認識的好友到底是怎樣啦啦",0,"M.1505837866.A.CEF"
"5992",2017-09-20,"[問卦] 有沒有老美不喜歡9的八卦",4,"M.1505837871.A.211"
"5993",2017-09-20,"[新聞] 嚇「屎」人！奧客拉在客輪艙房床上 嚇哭",10,"M.1505837874.A.65F"
"5994",2017-09-20,"[問卦] ie不能動.....",4,"M.1505837890.A.66A"
"5995",2017-09-20,"Re: [新聞] 美股屢創新高 近八成企業指歸功川普",2,"M.1505837900.A.870"
"5996",2017-09-20,"[新聞]你也懂轉彎?柯文哲否認雙城說兩岸命運共",2,"M.1505837925.A.EB3"
"5997",2017-09-20,"Re: [新聞] 李應元︰台灣電價太便宜",0,"M.1505837932.A.6F7"
"5998",2017-09-20,"[問卦] 3X歲肥宅都看過夢幻遊戲3X女卻不一定??",1,"M.1505837967.A.BE7"
"5999",2017-09-20,"Re: [問卦] 要告網友了，怎麼辦?",0,"M.1505837969.A.A51"
"6000",2017-09-20,"[新聞] 課後輔導教上床　狼師4年淫辱2少女43次",-6,"M.1505838002.A.B01"
"6001",2017-09-20,"[問卦] 人有沒有辦法不講話生活嗎",3,"M.1505838030.A.6A6"
"6002",2017-09-20,"[新聞] 她搭火車稱沒153元補票　卻被搜出412元",20,"M.1505838035.A.A4B"
"6003",2017-09-20,"Re: [問卦] 去圖書館睡整天是不是很爽",0,"M.1505838077.A.0EA"
"6004",2017-09-20,"[問卦] 女性向A片",0,"M.1505838151.A.554"
"6005",2017-09-20,"[問卦] 過分迎合女生的男生是不是豬隊友",0,"M.1505838160.A.721"
"6006",2017-09-20,"Re: [問卦] 為何沒人要接徐真真的麥克風",3,"M.1505838165.A.EA5"
"6007",2017-09-20,"[問卦] 把高中的先拿到國中教有用嗎？",2,"M.1505838179.A.FDC"
"6008",2017-09-20,"[問卦] 隔壁學店的學姐下禮拜生日該怎麼慶祝?",2,"M.1505838184.A.3D9"
"6009",2017-09-20,"[問卦] 情侶去了就會分手的地點？",1,"M.1505838196.A.61A"
"6010",2017-09-20,"Re: [新聞] 20歲女醫科生被輾爆頭亡！2人一起北上求",-2,"M.1505838196.A.A50"
"6011",2017-09-20,"[問卦] 欸！拿越多推的人是不是越天才",5,"M.1505838207.A.ABF"
"6012",2017-09-20,"Re: [新聞] 20歲女醫科生被輾爆頭亡！2人一起北上求",8,"M.1505838208.A.922"
"6013",2017-09-20,"Re: [新聞] 李應元︰台灣電價太便宜",4,"M.1505838211.A.44D"
"6014",2017-09-20,"[問卦] 有男生可以怕飛蟑螂的八卦嗎?",2,"M.1505838237.A.D44"
"6015",2017-09-20,"[問卦] 知道紫色有加分的人是不是老了？",4,"M.1505838247.A.019"
"6016",2017-09-20,"[新聞] 小朋友體驗藍染 染出不一樣的台東藍",15,"M.1505838271.A.E41"
"6017",2017-09-20,"[新聞] 鴻海贊助公鹿隊草案曝光　LED、8K電視洽",7,"M.1505838273.A.4C3"
"6018",2017-09-20,"Re: [新聞] 請好領滿　社工師3年上7天班領走36萬",-2,"M.1505838302.A.534"
"6019",2017-09-20,"Re: [新聞] 李應元︰台灣電價太便宜",6,"M.1505838311.A.009"
"6020",2017-09-20,"[問卦] 欸 進來！現在就規劃跨年是不是太早",-1,"M.1505838331.A.4BA"
"6021",2017-09-20,"[問卦] 有女森每天都穿小禮服的嗎？",-10,"M.1505838332.A.753"
"6022",2017-09-20,"Re: [問卦] 板上經歷過921地震的鄉民目前還很多嗎？",10,"M.1505838355.A.318"
"6023",2017-09-20,"Re: [問卦]東方鬼門開 西方日全食",3,"M.1505838391.A.93D"
"6024",2017-09-20,"Re: [問卦] 為什麼中國歷史這麼多年從來沒吞下韓民族",2,"M.1505838398.A.FED"
"6025",2017-09-20,"[問卦] 八卦板跟八卦山有關嗎？",-4,"M.1505838422.A.5F3"
"6026",2017-09-20,"[問卦] 新北市的道路建設是不是全台最爛？",2,"M.1505838455.A.E0F"
"6027",2017-09-20,"Re: [問卦] 抽學伴的第一句話要說什麼",1,"M.1505838470.A.81F"
"6028",2017-09-20,"Re: [問卦] 可樂加什麼好喝",0,"M.1505838471.A.8A2"
"6029",2017-09-20,"Re: [問卦] 女生打很多哈哈哈是什麼意思?",0,"M.1505838473.A.BB6"
"6030",2017-09-20,"Re: [新聞] 20歲女醫科生被輾爆頭亡！2人一起北上求",5,"M.1505838478.A.889"
"6031",2017-09-20,"Re: [新聞] 你也懂轉彎？柯文哲否認雙城說「兩岸命運",5,"M.1505838522.A.183"
"6032",2017-09-20,"[新聞] Gogoro騎到「車輪飛走」？女騎士：才剛回",28,"M.1505838531.A.D36"
"6033",2017-09-20,"[問卦] 有沒有燻雞布蕾鵝這道料理的八卦",-2,"M.1505838570.A.ED1"
"6034",2017-09-20,"[問卦] 住在中和連城路中正路口意外險保多少錢?",7,"M.1505838582.A.256"
"6035",2017-09-20,"[新聞] 北京史上最嚴停工令 「運動式治霾」難持",3,"M.1505838599.A.99C"
"6036",2017-09-20,"[問卦] 鄉民約打球 該赴約嗎？",0,"M.1505838610.A.9D7"
"6037",2017-09-20,"[問卦] 手洗 洗衣機 都幾？",1,"M.1505838626.A.FCF"
"6038",2017-09-20,"[問卦] 美國為什麼不用中央標準時間啊？",1,"M.1505838673.A.2CB"
"6039",2017-09-20,"[問卦] 為什麼沒有以屌照、奶照為主的交友軟體？",0,"M.1505838684.A.61B"
"6040",2017-09-20,"Re: [問卦] 婦產科男醫生每天都會勃起嗎？",2,"M.1505838690.A.61B"
"6041",2017-09-20,"Re: [新聞] 柯P強調沒說謊 段宜康酸：國安感冒糖漿",9,"M.1505838753.A.521"
"6042",2017-09-20,"[問卦] LINE的貼圖還有什麼把戲可以玩？",3,"M.1505838756.A.CA2"
"6043",2017-09-20,"[新聞] <U+564D>吧哖抗日幾被滅庄 台南左鎮百年後首為",29,"M.1505838774.A.B03"
"6044",2017-09-20,"[問卦]鬼式企業解套惹嗎?",0,"M.1505838794.A.E0E"
"6045",2017-09-20,"Re: [問卦] 女性向A片",5,"M.1505838797.A.16D"
"6046",2017-09-20,"Re: [問卦] 板上經歷過921地震的鄉民目前還很多嗎？",-5,"M.1505838805.A.6EB"
"6047",2017-09-20,"Re: [問卦] 把高中的先拿到國中教有用嗎？",4,"M.1505838835.A.C67"
"6048",2017-09-20,"[問卦] 沒事啦...媽媽只是想起了以前的一些事？",4,"M.1505838844.A.C67"
"6049",2017-09-20,"[問卦] 最怕空氣突然安靜??",-3,"M.1505838859.A.458"
"6050",2017-09-20,"Re: [新聞] 長庚醫學系女大生被輾斃爆頭 死者父在現場癱軟痛哭",4,"M.1505838864.A.B66"
"6051",2017-09-20,"[問卦] 有哪間學店，能斷這三個東西？",4,"M.1505838900.A.91E"
"6052",2017-09-20,"[問卦] 台灣不是聯合國的為什麼還要那麼遵守國",3,"M.1505838918.A.E4E"
"6053",2017-09-20,"[問卦] 建立反甲聯盟有沒有搞頭?",5,"M.1505838976.A.15E"
"6054",2017-09-20,"[新聞] 刮傷百萬名車！女大生苦等1小時…免賠還",17,"M.1505838978.A.825"
"6055",2017-09-20,"[問卦] 有人期待金牌特務2上映嗎？",5,"M.1505839000.A.ADB"
"6056",2017-09-20,"[問卦] 四大四中醫牙藥法律系校規禁騎二輪？",4,"M.1505839036.A.2C3"
"6057",2017-09-20,"[問卦] 最怕朋友突然的關心",1,"M.1505839037.A.7AF"
"6058",2017-09-20,"[問卦] 古支那人大便是不是很麻煩",2,"M.1505839053.A.0AF"
"6059",2017-09-20,"[新聞] 美國臭鼬工廠宣傳片出現6代機 神似YF-23",6,"M.1505839101.A.845"
"6060",2017-09-20,"Re: [問卦] 隔壁學店的學姐下禮拜生日該怎麼慶祝?",1,"M.1505839128.A.D2D"
"6061",2017-09-20,"Re: [新聞] 長庚醫學系女大生被輾斃爆頭 死者父在現場癱軟痛哭",1,"M.1505839144.A.A82"
"6062",2017-09-20,"[問卦] 女生寧可被壞男人騙 也不要好肥宅???",-14,"M.1505839156.A.C00"
"6063",2017-09-20,"[新聞] 大肌肌全餐！滿滿「帥壯歐巴」讓人看了噴",0,"M.1505839213.A.DB1"
"6064",2017-09-20,"[問卦] 有沒有地點講縮寫好像比較屌的八卦",17,"M.1505839216.A.6FF"
"6065",2017-09-20,"[問卦] 很奇怪 我愛妳？",1,"M.1505839237.A.7AE"
"6066",2017-09-20,"[問卦] 喝醉酒做過什麼事",5,"M.1505839239.A.91E"
"6067",2017-09-20,"Re: [爆卦] 柯文哲快進來看!我幫你找到國安會名單了!",7,"M.1505839252.A.E0A"
"6068",2017-09-20,"[新聞] 誰說謊？府：國安會從未事先取得柯文哲講",23,"M.1505839294.A.0AC"
"6069",2017-09-20,"Re: [問卦] 把高中的先拿到國中教有用嗎？",1,"M.1505839311.A.30F"
"6070",2017-09-20,"[問卦] 要怎樣才能失而復得",0,"M.1505839341.A.40A"
"6071",2017-09-20,"[爆卦] 中天家族集體拍拍警政署長陳國恩",5,"M.1505839368.A.336"
"6072",2017-09-20,"[問卦] 登入180了要怎麼慶祝?",-2,"M.1505839371.A.71A"
